# omch2 ombh2 h ns 10^9As b0 loglike weights
1.169692551441181838e-01 2.489749017568739647e-02 6.904684339211224486e-01 9.634332862863334013e-01 2.351709812165062807e+00 1.001766395744144056e+00 7.017871645357802858e-05 -1.236034945508044824e+00
1.169018695902945548e-01 2.479518358601402739e-02 6.876170897363360623e-01 9.558195841411941673e-01 2.394794745871576147e+00 9.938157532160605268e-01 8.813982642268389830e-05 -1.008155536072721903e+00
1.077019409579654252e-01 2.026087937474251727e-02 6.513161684456112432e-01 9.627490772153431964e-01 2.527091828808579521e+00 9.902269144372539689e-01 7.587475964199900198e-05 -1.157995944589011339e+00
1.131012747287334919e-01 2.218982355747344676e-02 6.775489818284087251e-01 9.637442868099956872e-01 2.370627954569296758e+00 1.000858525162201085e+00 7.517792773915081734e-05 -1.167222352383096018e+00
1.140119823112746567e-01 2.343008557024636729e-02 6.856195429228488791e-01 9.705016013376723816e-01 2.340091828800037188e+00 1.010263512199160552e+00 8.354990057927351790e-05 -1.061635961062296740e+00
1.138592405000049268e-01 2.335316725971588875e-02 6.768674904149662996e-01 9.594475695977734420e-01 2.441939504920623616e+00 9.915010251252912576e-01 8.600454453085001536e-05 -1.032679887908833027e+00
1.119123472050271573e-01 2.275295714513261153e-02 6.765065652038576571e-01 9.719681145731468019e-01 2.415581006697458122e+00 1.002131073873891776e+00 7.746398536935424062e-05 -1.137266902709203276e+00
1.087927007663883061e-01 2.148443408123734688e-02 6.616123789133480093e-01 9.707017883233908240e-01 2.466816600970519691e+00 1.003528675843882834e+00 8.535699541702610989e-05 -1.040237618731208791e+00
1.207300153951035154e-01 2.591150372347922337e-02 7.035003410523278378e-01 9.506834626978378777e-01 2.314599288717503534e+00 9.961261208352635288e-01 8.461170249317316366e-05 -1.049007441759852055e+00
1.152174487393961416e-01 2.361138968935880267e-02 6.863134285908478738e-01 9.593110102973914088e-01 2.360309190836791693e+00 1.001923292142431032e+00 8.768895789640368142e-05 -1.013284042377745164e+00
1.078249245753305080e-01 2.126986264446091221e-02 6.633849656729634559e-01 9.789078156660732111e-01 2.463268776435152851e+00 1.007242475603467913e+00 8.300063906393009578e-05 -1.068231718815777498e+00
1.163695533096852364e-01 2.461367874838771980e-02 6.897897960303366327e-01 9.639544671401203413e-01 2.354265298781549554e+00 1.001922269589730519e+00 6.637408565424355688e-05 -1.291773322134894597e+00
1.171827065743915874e-01 2.397619052646111915e-02 6.874857484223007020e-01 9.529455761889444876e-01 2.356685019555276650e+00 9.946789201454930840e-01 8.726749735679145594e-05 -1.018101942400385651e+00
1.082807992753613141e-01 2.160485575428801666e-02 6.648764269532339011e-01 9.754446115172568099e-01 2.478810078490674140e+00 1.004052096688772933e+00 7.790625098746286454e-05 -1.131573832749311448e+00
1.140718782196034620e-01 2.339675708137061230e-02 6.796612010191316333e-01 9.653588378153239447e-01 2.373734314526724454e+00 1.003550578399050819e+00 6.499276183857729400e-05 -1.312804118782676666e+00
1.083357417499165309e-01 2.031650211993232119e-02 6.553187916469227492e-01 9.621436153013999126e-01 2.499803351625117465e+00 9.915277455953180885e-01 8.451470933341406592e-05 -1.050154431982670777e+00
1.134220764685739125e-01 2.237521082718523305e-02 6.779194529207899222e-01 9.580442762193466244e-01 2.409241337471497157e+00 9.927842620147866448e-01 8.641402729487175595e-05 -1.027930010566057151e+00
1.105599940764752931e-01 2.146925725662714168e-02 6.618912993423257118e-01 9.588101154848110985e-01 2.472956262622854950e+00 9.928646268760032978e-01 7.695770018892191357e-05 -1.143824103437297790e+00
1.150515499003490760e-01 2.397618651922061098e-02 6.808544667244323945e-01 9.603649028381588959e-01 2.409875817499036010e+00 9.949438123499176889e-01 8.184238461270189617e-05 -1.082284767432915240e+00
1.198683150349618143e-01 2.533329984108948635e-02 7.002395421362189731e-01 9.523878501694025278e-01 2.310739649660077610e+00 9.976421436732807457e-01 9.334650797687975461e-05 -9.507615647135744252e-01
1.081031079515449439e-01 2.022338825781935107e-02 6.561976060239103070e-01 9.675087680824995262e-01 2.478000059255916376e+00 9.958563078130235890e-01 8.479361738271748569e-05 -1.046859752896217133e+00
1.091956531361774896e-01 2.119144054788318215e-02 6.624495612018124202e-01 9.659900345244448738e-01 2.485393718595453549e+00 9.952633089413002176e-01 7.331757380777853040e-05 -1.192279694179984695e+00
1.083004044623184087e-01 2.132048553615183487e-02 6.588208806684712204e-01 9.725230030212193011e-01 2.473114165026680134e+00 1.004546190943628403e+00 7.907172850395299281e-05 -1.116724629877383412e+00
1.077219310502254140e-01 2.078536726801040457e-02 6.609103662616967467e-01 9.787922272337876706e-01 2.453993642852453139e+00 1.005605288378213169e+00 7.596239084655663249e-05 -1.156841665626247684e+00
1.059432793477191048e-01 1.986043701944172415e-02 6.501266579211173458e-01 9.732437089982536316e-01 2.504990785456425062e+00 1.001265711033331396e+00 8.684827624582038702e-05 -1.022917381144242910e+00
1.178665852888895749e-01 2.529385308333229748e-02 6.957359796932809370e-01 9.567005976005233947e-01 2.373668939556207391e+00 9.948011165980168435e-01 7.487235102365989779e-05 -1.171295348987330787e+00
1.118554641433291974e-01 2.314400675779918620e-02 6.741654541829393832e-01 9.669216997551177695e-01 2.463165584543721920e+00 9.968266594004525638e-01 7.703982299764479793e-05 -1.142757556199286872e+00
1.159097385572367411e-01 2.343658085164323363e-02 6.873681910357648528e-01 9.593937087534595287e-01 2.346201426833703696e+00 9.985420375322786590e-01 8.718343072080928825e-05 -1.019065727957916945e+00
1.130765002873148767e-01 2.247099178963062049e-02 6.767852859865982618e-01 9.570680804914043494e-01 2.428454644025038078e+00 9.921896525352759122e-01 8.466337574330068958e-05 -1.048396917726767796e+00
1.083934031119691416e-01 2.186898117788624307e-02 6.629554191366006100e-01 9.795120860001980123e-01 2.460158604167103746e+00 1.009256999255867315e+00 7.046610354136435155e-05 -1.231948232783426800e+00
1.057346474236761508e-01 1.986720079897594943e-02 6.486115565142214212e-01 9.730969172842161008e-01 2.514493017900868210e+00 1.001241754573105602e+00 8.683019332926114945e-05 -1.023125615551982559e+00
1.163500752654398895e-01 2.474000580875281019e-02 6.946881682500450905e-01 9.674587030050387781e-01 2.334227556080658683e+00 1.006566747759783276e+00 8.191106073981710217e-05 -1.081445992639582965e+00
1.132002072432451989e-01 2.278743448974833441e-02 6.719074430817195687e-01 9.574894759524105181e-01 2.452122964237076541e+00 9.900597575066515388e-01 7.767011183734162693e-05 -1.134609503813663656e+00
1.106353672829874513e-01 2.142433671806084211e-02 6.648687787827968210e-01 9.587122181668996657e-01 2.475535112017845929e+00 9.901343716732220468e-01 7.299721434684487199e-05 -1.196658745360126064e+00
1.100371212051908520e-01 2.151933983067189082e-02 6.661955386921520894e-01 9.689346059720351789e-01 2.445270141805094166e+00 1.000153396201834521e+00 6.654621263553005641e-05 -1.289183392986127608e+00
1.107201144796724213e-01 2.224288229745653711e-02 6.684158907091787283e-01 9.706943892318895539e-01 2.428012671324576210e+00 1.005208571712679966e+00 7.734340567115879624e-05 -1.138824705883453747e+00
1.144937369241991743e-01 2.373290108253302277e-02 6.808983222187665607e-01 9.572505278595393463e-01 2.423347700357114665e+00 9.944415164584776701e-01 7.405704434752482428e-05 -1.182244360350174217e+00
1.074038493943317296e-01 2.045276411537784444e-02 6.547244182702248727e-01 9.695568090062597344e-01 2.490988039693455391e+00 1.000374100200640770e+00 8.955503647151110606e-05 -9.922266572183676692e-01
1.124067059783520339e-01 2.325248907304897777e-02 6.808943917347385355e-01 9.743983882757116799e-01 2.391706490506138927e+00 1.007484235383522275e+00 8.502650867386383582e-05 -1.044116951526828263e+00
1.102629994113728945e-01 2.253875439509393092e-02 6.728161720336061080e-01 9.770533871716781116e-01 2.415229802992350905e+00 1.011159036740798989e+00 8.953741343286382426e-05 -9.924234610335314066e-01
1.196568183903537474e-01 2.494565844892853226e-02 6.967006718682199340e-01 9.487702084759036536e-01 2.329369946772515743e+00 9.928464214650816189e-01 8.463407683720194170e-05 -1.048743041143805010e+00
1.062976337988753156e-01 2.022256601215147859e-02 6.552378268433337594e-01 9.808635244679546616e-01 2.474064707516565154e+00 1.006549568249174520e+00 7.712227845405763399e-05 -1.141687832012870052e+00
1.133656086353050374e-01 2.385272980121798392e-02 6.837989436177842606e-01 9.710723160310436031e-01 2.392881046873782225e+00 1.005726519617914372e+00 7.042845983201375835e-05 -1.232482585697335375e+00
1.090662618470025214e-01 2.143367401776779396e-02 6.597638186581841202e-01 9.708489970762591570e-01 2.476781840913281130e+00 9.990003472848226762e-01 9.452717575131103136e-05 -9.381926589020158636e-01
1.123488327886253829e-01 2.223453884126073282e-02 6.761074864409699625e-01 9.664662584389076549e-01 2.403270355087017585e+00 9.985514593588423748e-01 7.738513896821194325e-05 -1.138285266982087762e+00
1.094278598414372417e-01 2.190972410974383749e-02 6.652451410205399984e-01 9.761555826538589331e-01 2.434338972125404066e+00 1.008107832186849961e+00 7.058093717720165239e-05 -1.230319929763039166e+00
1.130894702223128878e-01 2.354872700126125346e-02 6.792956728327361748e-01 9.701935025279341263e-01 2.417268953845514545e+00 1.000515913876143692e+00 8.462293333379667314e-05 -1.048874716675710195e+00
1.088896186729523818e-01 2.105249698832267063e-02 6.569969763803660268e-01 9.641531921882233735e-01 2.511896488837496833e+00 9.909457872056610661e-01 7.933211541474256075e-05 -1.113436993177643997e+00
1.196997956787239636e-01 2.553644713847325054e-02 6.989604798408007857e-01 9.529604771478081826e-01 2.336298382163418452e+00 9.946995780972953671e-01 7.245005283911878111e-05 -1.204182628063321658e+00
1.092409571249417510e-01 2.131009010361833295e-02 6.657817762706434994e-01 9.769074123251908492e-01 2.414462049831453072e+00 1.008232813504264858e+00 8.182590929008555199e-05 -1.082486093203217203e+00
1.106105552142904735e-01 2.118524943543580175e-02 6.614775315264318500e-01 9.594695412539012702e-01 2.451430896813190152e+00 9.944516431919594446e-01 6.841137637228191177e-05 -1.261540894117302081e+00
1.184381003096250384e-01 2.475515903464161477e-02 6.944187400693464518e-01 9.503535894674995932e-01 2.348512353711184719e+00 9.943336318691675668e-01 8.294102619672453569e-05 -1.068950198646341665e+00
1.179769573472446986e-01 2.446666234781223748e-02 6.936465185375347842e-01 9.520292729458714742e-01 2.356659089670384954e+00 9.928718300081406101e-01 7.672126211451624851e-05 -1.146901144789151950e+00
1.070411725262887803e-01 2.061709421666218026e-02 6.518935685878423092e-01 9.717929540517935560e-01 2.518929269768647394e+00 9.975050174902506672e-01 7.422828265874965891e-05 -1.179934780693178142e+00
1.189726210844309628e-01 2.484855344543442091e-02 6.972078530140118913e-01 9.523305201779284079e-01 2.332398557464372857e+00 9.944865742736646030e-01 9.370385559813463933e-05 -9.469406894244730699e-01
1.169251786002200311e-01 2.496367962499801418e-02 6.930592259860756110e-01 9.636898015480837021e-01 2.359677974935953770e+00 9.998463530377511566e-01 8.857152763990461741e-05 -1.003269578649905958e+00
1.107728737744822223e-01 2.238141907021055227e-02 6.684686324701551996e-01 9.721749417575962227e-01 2.448562830415887959e+00 1.000395448707011470e+00 7.675684448152008071e-05 -1.146437464744740176e+00
1.053383072195030190e-01 2.038090762444256382e-02 6.499063985237236718e-01 9.811353540513345628e-01 2.520154741286398270e+00 1.005605385199057178e+00 6.975788081027628148e-05 -1.242049625301919313e+00
1.052914289867922099e-01 1.936420808424800521e-02 6.466000664112185881e-01 9.712571886517492592e-01 2.519306925771846117e+00 9.994810126202171574e-01 7.545331860759470438e-05 -1.163565857705490370e+00
1.106309936763959778e-01 2.187977480793197940e-02 6.697402718322029713e-01 9.678217175297958441e-01 2.438195393679705170e+00 9.993272508480433025e-01 9.396243253956177734e-05 -9.441849775954812563e-01
1.134947345987517703e-01 2.308197252699802776e-02 6.740522682929870335e-01 9.619912092196082343e-01 2.410973194250348506e+00 9.985935377258653434e-01 7.660835070510487214e-05 -1.148373938305614850e+00
1.172671574906021807e-01 2.457252245448725281e-02 6.928035608593814398e-01 9.579692243990234335e-01 2.329902785250192121e+00 1.003106669964827002e+00 7.495324017957284354e-05 -1.170215571318877101e+00
1.151760044339405487e-01 2.346389916024662139e-02 6.820098272438168685e-01 9.531376482921278814e-01 2.425754157755586338e+00 9.878312140981857503e-01 8.255008355696993763e-05 -1.073674843584229155e+00
1.123507710715889035e-01 2.260981913990679076e-02 6.760323414064843828e-01 9.641957596551824494e-01 2.398643787531244520e+00 1.003763540205036664e+00 7.642960406938013851e-05 -1.150709917210586353e+00
1.123070501038494762e-01 2.292325622314648342e-02 6.786940394897033046e-01 9.699634253535523998e-01 2.420965607655521268e+00 9.992064670999156739e-01 6.692880711685110322e-05 -1.283450552041420778e+00
1.134102538981900943e-01 2.331105082167165415e-02 6.818505319076744176e-01 9.686728046454983199e-01 2.399715537877637139e+00 9.998359191167409676e-01 7.968787846419945217e-05 -1.108962541452031658e+00
1.067142810212855925e-01 2.023736859998291615e-02 6.533840596995270644e-01 9.706652702612563743e-01 2.497883690511086385e+00 1.001041717452673119e+00 7.487533987408361989e-05 -1.171255430503030937e+00
1.141039779444065344e-01 2.315946100353865819e-02 6.748788758023772649e-01 9.582415724034463178e-01 2.420021469627770649e+00 9.936969725030628808e-01 8.723639135326986208e-05 -1.018458450259103643e+00
1.061332522347537277e-01 1.959744123236732000e-02 6.506022414678231947e-01 9.701636169372558349e-01 2.512532142114967115e+00 9.964417154223409456e-01 8.539479415273719919e-05 -1.039794885610534791e+00
1.121560463559424514e-01 2.241668965981812381e-02 6.759893114726897023e-01 9.715558965409303305e-01 2.376014706845924085e+00 1.006408434196286672e+00 8.856633494403879151e-05 -1.003328207514355697e+00
1.111392477180430938e-01 2.247585121527626018e-02 6.729228590236882024e-01 9.741531288401371613e-01 2.391713202933293481e+00 1.010782972446099715e+00 8.984649188800433392e-05 -9.889774577764977037e-01
1.126331699450985740e-01 2.232457340554034816e-02 6.751905556363850813e-01 9.652871056956637830e-01 2.400769309551938679e+00 9.987222014035399553e-01 8.536920853950698111e-05 -1.040094546112962259e+00
1.066186430172962607e-01 2.054410776952621948e-02 6.532076722224985366e-01 9.738514128633700695e-01 2.503035212639325824e+00 1.002868599205262390e+00 9.361228601326421737e-05 -9.479183904530853466e-01
1.096671032841578658e-01 2.191127384514969523e-02 6.635753791012052316e-01 9.728053667538339999e-01 2.467123071014701630e+00 1.000551231844393429e+00 7.298694582025526834e-05 -1.196799425370814740e+00
1.063819031902495937e-01 2.041774762884147540e-02 6.546742022242268977e-01 9.793925660138106393e-01 2.485559802002341279e+00 1.005174779571300414e+00 7.468160017325306771e-05 -1.173846280638668915e+00
1.090503155085950915e-01 2.119736474529357664e-02 6.607580115713374003e-01 9.684723132169681392e-01 2.487604964300200727e+00 9.953343693232189482e-01 8.816401082178353772e-05 -1.007881186975966070e+00
1.139716640942112502e-01 2.289522812452867567e-02 6.790228910893694181e-01 9.644862025820510887e-01 2.374011552550734372e+00 1.000176912647069649e+00 8.851629217217125381e-05 -1.003893398736269260e+00
1.143137755354392826e-01 2.343451168452990313e-02 6.814445969155015215e-01 9.659563359533686056e-01 2.384991633598751104e+00 9.990242632932657685e-01 6.988112926937259470e-05 -1.240284380890198213e+00
1.086442650119682218e-01 2.065475247251576801e-02 6.584270675980656851e-01 9.657165420096630593e-01 2.476580387067792266e+00 9.969800292268412578e-01 7.720003669839437031e-05 -1.140680093749734780e+00
1.100731733971396648e-01 2.126144368578210958e-02 6.594333163241135054e-01 9.589522244176627019e-01 2.491812898316150271e+00 9.902466814153043639e-01 7.754605820968944816e-05 -1.136207966834989813e+00
